concept_id	term
240472002	Maxillary herpes zoster infection (disorder)
10491005	Meningitis caused by Human alphaherpesvirus 3 (disorder)
230147005	Meningitis due to herpes zoster virus (disorder)
186515002	Meningitis due to herpes zoster virus (disorder)
192670006	Meningitis due to herpes zoster virus (disorder)
240474001	Multidermatomal herpes zoster infection (disorder)
713964006	Multidermatomal infection caused by Herpes zoster co-occurrent with human immunodeficiency virus infection (disorder)
870321008	Ocular nerve palsy caused by Herpes zoster (disorder)
154328001	Ophthalmic herpes zoster infection (disorder)
186526008	Ophthalmic herpes zoster infection (disorder)
286875003	Other herpes zoster (disorder)
154331000	Other herpes zoster (disorder)
690651000000102	Other herpes zoster (disorder)
36292003	Otitis externa caused by Herpes zoster (disorder)
193190005	Polyneuropathy in herpes zoster (disorder)
154327006	Post-herpetic neuralgia (disorder)
186522005	Post-herpetic neuralgia (disorder)
186520002	Post-herpetic polyneuropathy (disorder)
76462000	Post-herpetic polyneuropathy (disorder)
17974002	Post-herpetic trigeminal neuralgia (disorder)
186519008	Post-herpetic trigeminal neuralgia (disorder)
2177002	Postherpetic neuralgia (disorder)
1087131000119102	Scleritis due to herpes zoster (disorder)
16000751000119105	Scleritis of bilateral eyes due to herpes zoster (disorder)
16000791000119100	Scleritis of left eye due to herpes zoster (disorder)
16000831000119106	Scleritis of right eye due to herpes zoster (disorder)
449783002	Zoster sine herpete (disorder)
187421005	[X]Zoster with other complications (disorder)
450641000000108	[X]Zoster with other complications (disorder)
187422003	[X]Zoster without complications (disorder)
450651000000106	[X]Zoster without complications (disorder)
