concept_id	term
3700511000001103	Bezafibrate 400mg modified-release tablets (Unichem Plc) (product)
13158601000001104	Bezafibrate 400mg modified-release tablets (product)
888111000001104	Bezagen XL 400mg tablets (Viatris UK Healthcare Ltd) (product)
10467511000001105	Bezalip 200mg tablets (PI) (Dowelhurst Ltd) (product)
5341811000001105	Bezalip 200mg tablets (PI) (Waymade Ltd) (product)
130711000001102	Bezalip 200mg tablets (Roche Products Ltd) (product)
14284311000001107	Bezalip 200mg tablets (Sigma Pharmaceuticals Plc) (product)
13836411000001109	Bezalip Mono 400mg modified-release tablets (Doncaster Pharmaceuticals Ltd) (product)
16142411000001106	Bezalip Mono 400mg modified-release tablets (Lexon (UK) Ltd) (product)
16345511000001107	Bezalip Mono 400mg modified-release tablets (Mawdsley-Brooks & Company Ltd) (product)
18489411000001103	Bezalip Mono 400mg modified-release tablets (Necessity Supplies Ltd) (product)
5524911000001103	Bezalip Mono 400mg modified-release tablets (PI) (Dowelhurst Ltd) (product)
5341511000001107	Bezalip Mono 400mg modified-release tablets (PI) (Waymade Ltd) (product)
349711000001104	Bezalip Mono 400mg modified-release tablets (Roche Products Ltd) (product)
14285111000001109	Bezalip Mono 400mg modified-release tablets (Sigma Pharmaceuticals Plc) (product)
36836411000001100	Cadaff XL 80mg tablets (Torrent Pharma (UK) Ltd) (product)
37433211000001100	Cholestagel 625mg tablets (CST Pharma Ltd) (product)
40386811000001100	Cholestagel 625mg tablets (DE Pharmaceuticals) (product)
37624311000001106	Cholestagel 625mg tablets (Ethigen Ltd) (product)
37359011000001103	Cholestagel 625mg tablets (Mawdsley-Brooks & Company Ltd) (product)
12556311000001105	Cholestagel 625mg tablets (Neon Healthcare Ltd) (product)
35290911000001107	Cholesterol 2% / Simvastatin 2% cream (Special Order) (product)
32170911000001100	Cholib 145mg/20mg tablets (Viatris UK Healthcare Ltd) (product)
32169911000001103	Cholib 145mg/40mg tablets (Viatris UK Healthcare Ltd) (product)
16442211000001108	Ciprofibrate 100mg tablets (A A H Pharmaceuticals Ltd) (product)
40979011000001101	Ciprofibrate 100mg tablets (Accord-UK Ltd) (product)
16165111000001101	Ciprofibrate 100mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
37691211000001105	Ciprofibrate 100mg tablets (CST Pharma Ltd) (product)
19713211000001105	Ciprofibrate 100mg tablets (Doncaster Pharmaceuticals Ltd) (product)
38834111000001108	Ciprofibrate 100mg tablets (Medihealth (Northern) Ltd) (product)
42839611000001108	Ciprofibrate 100mg tablets (Necessity Supplies Ltd) (product)
23647911000001105	Ciprofibrate 100mg tablets (Phoenix Healthcare Distribution Ltd) (product)
29920711000001108	Ciprofibrate 100mg tablets (Primegen Ltd) (product)
29788711000001106	Ciprofibrate 100mg tablets (Sigma Pharmaceuticals Plc) (product)
24668211000001109	Ciprofibrate 100mg tablets (Waymade Healthcare Plc) (product)
16034411000001109	Ciprofibrate 100mg tablets (Zentiva Pharma UK Ltd) (product)
40263511000001101	Colesevelam 625mg tablets (A A H Pharmaceuticals Ltd) (product)
42028911000001106	Colesevelam 625mg tablets (Accord-UK Ltd) (product)
40195911000001108	Colesevelam 625mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
40096811000001100	Colesevelam 625mg tablets (Dr Reddy's Laboratories (UK) Ltd) (product)
16428411000001106	Colestid 1g tablets (Imported (Canada)) (product)
4083011000001103	Colestid 5g granules for oral suspension sachets plain (Pfizer Ltd) (product)
39415611000001102	Colestid 5g granules sachets (Imported (Canada)) (product)
4083711000001101	Colestid Orange 5g granules sachets (Pfizer Ltd) (product)
35602911000001106	Colestipol 1g tablets (Special Order) (product)
22628811000001109	Colestyramine 10% cream (Special Order) (product)
3258211000001103	Colestyramine 4g oral powder sachets sugar free (A A H Pharmaceuticals Ltd) (product)
3260311000001104	Colestyramine 4g oral powder sachets sugar free (Alpharma Limited) (product)
37602311000001109	Colestyramine 4g oral powder sachets sugar free (DE Pharmaceuticals) (product)
3265511000001100	Colestyramine 4g oral powder sachets sugar free (Kent Pharma (UK) Ltd) (product)
38862511000001104	Colestyramine 4g oral powder sachets sugar free (Medihealth (Northern) Ltd) (product)
17888711000001100	Colestyramine 4g oral powder sachets sugar free (Phoenix Healthcare Distribution Ltd) (product)
3266211000001109	Colestyramine 4g oral powder sachets sugar free (Pliva Pharma Ltd) (product)
11879511000001109	Colestyramine 4g oral powder sachets sugar free (Teva UK Ltd) (product)
3266911000001100	Colestyramine 4g oral powder sachets sugar free (Unichem Plc) (product)
37012111000001104	Colestyramine 4g oral powder sachets sugar free (Viatris UK Healthcare Ltd) (product)
15173411000001100	Colestyramine 5% cream (Special Order) (product)
11801411000001102	Colestyramine 500mg/5ml oral solution (Special Order) (product)
11801111000001107	Colestyramine 500mg/5ml oral suspension (Special Order) (product)
4917911000001100	Crampex tablets (Thornton & Ross Ltd) (product)
4171011000001104	Crestor 10mg tablets (AstraZeneca) (product)
13857911000001102	Crestor 10mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13110511000001107	Crestor 10mg tablets (Dowelhurst Ltd) (product)
18055211000001103	Crestor 10mg tablets (Lexon (UK) Ltd) (product)
17500611000001108	Crestor 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18228511000001104	Crestor 10mg tablets (Necessity Supplies Ltd) (product)
10512911000001108	Crestor 10mg tablets (PI) (Waymade Ltd) (product)
14211711000001106	Crestor 10mg tablets (Sigma Pharmaceuticals Plc) (product)
4171311000001101	Crestor 20mg tablets (AstraZeneca) (product)
13858311000001102	Crestor 20mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13110811000001105	Crestor 20mg tablets (Dowelhurst Ltd) (product)
19870211000001107	Crestor 20mg tablets (Lexon (UK) Ltd) (product)
17500811000001107	Crestor 20mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18228811000001101	Crestor 20mg tablets (Necessity Supplies Ltd) (product)
10513311000001102	Crestor 20mg tablets (PI) (Waymade Ltd) (product)
14212311000001103	Crestor 20mg tablets (Sigma Pharmaceuticals Plc) (product)
4172111000001108	Crestor 40mg tablets (AstraZeneca) (product)
13858511000001108	Crestor 40mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16155011000001105	Crestor 40mg tablets (Lexon (UK) Ltd) (product)
17339611000001106	Crestor 40mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18229111000001101	Crestor 40mg tablets (Necessity Supplies Ltd) (product)
10513711000001103	Crestor 40mg tablets (PI) (Waymade Ltd) (product)
9747511000001107	Crestor 5mg tablets (AstraZeneca) (product)
37358011000001108	Crestor 5mg tablets (CST Pharma Ltd) (product)
13857611000001108	Crestor 5mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13110211000001109	Crestor 5mg tablets (Dowelhurst Ltd) (product)
16154711000001108	Crestor 5mg tablets (Lexon (UK) Ltd) (product)
17339411000001108	Crestor 5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18229811000001108	Crestor 5mg tablets (Necessity Supplies Ltd) (product)
37627211000001105	Crestor 5mg tablets (Pilsco Ltd) (product)
14212711000001104	Crestor 5mg tablets (Sigma Pharmaceuticals Plc) (product)
12198211000001102	Crestor 5mg tablets (Waymade Healthcare Plc) (product)
35403311000001102	Docosahexaenoic acid 300mg / Eicosapentaenoic acid 60mg capsules (product)
17282011000001107	Dorisin XL 80mg tablets (Aspire Pharma Ltd) (product)
28800211000001100	Dualtis 1000mg capsules (Viatris UK Healthcare Ltd) (product)
13158701000001109	Eicosapentaenoic acid 170mg/g / Docosahexaenoic acid 115mg/g oral liquid (product)
23361211000001108	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (A A H Pharmaceuticals Ltd) (product)
24554911000001109	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Actavis UK Ltd) (product)
37756811000001102	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (DE Pharmaceuticals) (product)
19812911000001105	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Huxley Europe Ltd) (product)
30877811000001109	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Mawdsley-Brooks & Company Ltd) (product)
23913411000001101	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Phoenix Healthcare Distribution Ltd) (product)
45020611000001101	Enebium 10mg orodispersible tablets (Novumgen Ltd) (product)
45020311000001106	Enebium 5mg orodispersible tablets (Novumgen Ltd) (product)
30738011000001103	Evolocumab 140mg/1ml solution for injection pre-filled disposable devices (product)
30738111000001102	Evolocumab 140mg/1ml solution for injection pre-filled syringes (product)
35427111000001102	Ezetimibe 10mg tablets (A A H Pharmaceuticals Ltd) (product)
35366411000001109	Ezetimibe 10mg tablets (AMCo) (product)
35858111000001107	Ezetimibe 10mg tablets (Accord-UK Ltd) (product)
35354011000001100	Ezetimibe 10mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
36417111000001108	Ezetimibe 10mg tablets (Aristo Pharma GmbH) (product)
37378311000001108	Ezetimibe 10mg tablets (DE Pharmaceuticals) (product)
41438411000001108	Ezetimibe 10mg tablets (Glenmark Pharmaceuticals Europe Ltd) (product)
42316111000001101	Ezetimibe 10mg tablets (Key Pharmaceuticals Ltd) (product)
42794711000001109	Ezetimibe 10mg tablets (Krka UK Ltd) (product)
36492111000001105	Ezetimibe 10mg tablets (Medical Valley Invest AB) (product)
38899011000001103	Ezetimibe 10mg tablets (Medihealth (Northern) Ltd) (product)
41745911000001104	Ezetimibe 10mg tablets (Medreich Plc) (product)
41143111000001107	Ezetimibe 10mg tablets (Milpharm Ltd) (product)
40102411000001105	Ezetimibe 10mg tablets (Morningside Healthcare Ltd) (product)
44232311000001106	Ezetimibe 10mg tablets (Perennial Pharma Ltd) (product)
45351011000001102	Ezetimibe 10mg tablets (Rivopharm (UK) Ltd) (product)
35372011000001108	Ezetimibe 10mg tablets (Sandoz Ltd) (product)
35366211000001105	Ezetimibe 10mg tablets (Teva UK Ltd) (product)
