concept_id	term
598171000005102	Maternal tobacco smoking consumption during pregnancy (observable entity)
117791000000101	Minutes from waking to first tobacco consumption
111321000000109	Minutes from waking to first tobacco consumption
413173009	Minutes from waking to first tobacco consumption (observable entity)
160604004	Moderate cigarette smoker (10-19 cigs/day) (finding)
137985005	Moderate cigarette smoker (10-19 cigs/day) (finding)
230062009	Moderate cigarette smoker (finding)
56578002	Moderate smoker (20 or less per day) (finding)
273632007	Motives for smoking scale (assessment scale)
711081005	Negotiation of date for cessation of smoking (procedure)
394873005	Not interested in stopping smoking (finding)
392688001	Not interested in stopping smoking (finding)
393646004	Not interested in stopping smoking (finding)
864091000000103	Number of previous attempts to stop smoking (observable entity)
230059006	Occasional cigarette smoker (finding)
428041000124106	Occasional tobacco smoker (finding)
1084051000000108	Occasional tobacco smoker (finding)
137998001	Pipe smoker (finding)
82302008	Pipe smoker (finding)
390027000	Pipe tobacco consumption (finding)
389289004	Pipe tobacco consumption (observable entity)
230058003	Pipe tobacco consumption (observable entity)
699033005	Provision of smoking cessation leaflet (procedure)
394872000	Ready to stop smoking (finding)
392686002	Ready to stop smoking (finding)
393644001	Ready to stop smoking (finding)
39041000000103	Reason for restarting smoking
78751000000105	Reason for restarting smoking
46481000000107	Reason for restarting smoking
41301000000101	Reason for restarting smoking
401159003	Reason for restarting smoking (observable entity)
44341000000100	Reason for restarting smoking (observable entity)
273738001	Reasons for smoking scale (assessment scale)
1351230006	Reduced maternal tobacco smoking consumption during pregnancy (finding)
770729006	Referral for brief intervention for smoking cessation (procedure)
1094321000000100	Referral for brief intervention for smoking cessation (procedure)
780901000000101	Referral for smoking cessation service offered
767641000000109	Referral for smoking cessation service offered (finding)
505301000000107	Referral to NHS (National Health Service) smoking cessation service 
510681000000102	Referral to NHS stop smoking service
505281000000106	Referral to National Health Service stop smoking service (procedure)
395645002	Referral to smoking cessation advisor (procedure)
395700008	Referral to smoking cessation advisor (procedure)
395600001	Referral to smoking cessation advisor (procedure)
871671000000104	Referral to smoking cessation service 
871661000000106	Referral to smoking cessation service (procedure)
871651000000108	Referral to smoking cessation service declined 
871641000000105	Referral to smoking cessation service declined (situation)
315232003	Referral to stop-smoking clinic (procedure)
152100002	Referral to stop-smoking clinic (procedure)
183871002	Referral to stop-smoking clinic (procedure)
375851000000108	Referred for chronic obstructive pulmonary disease structured smoking assessment (finding)
375871000000104	Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration 
375861000000106	Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration 
160619003	Rolls own cigarettes (finding)
138003001	Rolls own cigarettes (finding)
77421000000108	Seen by smoking cessation advisor
81821000000106	Seen by smoking cessation advisor
401068004	Seen by smoking cessation advisor (finding)
449345000	Smoked before confirmation of pregnancy (finding)
160622001	Smoker (& cigarette) (finding)
138008005	Smoker (finding)
77176002	Smoker (finding)
225786009	Smoker (finding)
766621000000100	Smoker before confirmation of pregnancy (finding)
46802002	Smokers' cough (disorder)
225934006	Smokes in bed (finding)
449868002	Smokes tobacco daily (finding)
527161000000105	Smoking cessation advice declined 
527151000000107	Smoking cessation advice declined (situation)
822601000000102	Smoking cessation drug therapy declined 
822591000000108	Smoking cessation drug therapy declined (situation)
834711000000102	Smoking cessation programme declined
526411000000103	Smoking cessation programme declined (finding)
1087441000000106	Smoking cessation programme declined (situation)
367141000	Smoking reduced (finding)
366916002	Smoking reduced (finding)
134406006	Smoking reduced (finding)
308438006	Smoking restarted (finding)
392689009	Smoking restarted (finding)
393647008	Smoking restarted (finding)
138007000	Smoking started (finding)
266929003	Smoking started (finding)
160623006	Smoking: [started] or [restarted] (finding)
393645000	Thinking about stopping smoking (finding)
394871007	Thinking about stopping smoking (finding)
392687006	Thinking about stopping smoking (finding)
228484007	Tobacco smoking behavior (observable entity)
266918002	Tobacco smoking consumption (observable entity)
266927001	Tobacco smoking consumption unknown (finding)
110483000	Tobacco user (finding)
266920004	Trivial cigarette smoker (less than one cigarette/day) (finding)
137983003	Trivial cigarette smoker (less than one cigarette/day) (finding)
160616005	Trying to give up smoking (finding)
137997006	Trying to give up smoking (finding)
966981000000101	Varenicline smoking cessation therapy declined 
966971000000103	Varenicline smoking cessation therapy declined (situation)
160606002	Very heavy cigarette smoker (40+ cigs/day) (finding)
137987002	Very heavy cigarette smoker (40+ cigs/day) (finding)
230064005	Very heavy cigarette smoker (finding)
203191000000107	Wants to stop smoking (finding)
836011000000106	Waterpipe tobacco consumption 
836001000000109	Waterpipe tobacco consumption (observable entity)
160600008	[Tobacco consumption] or [smoker - amount smoked] (finding)
